JacksMask,Aces,Tens,AttachedTens,TenKingSmall,WinProb
1,1,0,0,0,0.0000
4,1,1,0,0,0.0000
13,1,0,0,0,0.0000
4,1,1,0,0,0.0000
8,3,1,1,0,0.3200
0,2,1,1,1,0.0000
8,2,1,0,0,0.0200
0,1,1,0,0,0.0000
2,2,0,0,0,0.0000
6,1,4,1,0,0.0000
8,0,2,0,0,0.0000
15,0,0,0,0,0.0000
0,2,1,1,0,0.0000
11,1,1,0,0,0.5000
0,0,2,0,1,0.0000
14,0,0,0,0,0.0000
5,1,1,0,0,0.0000
12,0,0,0,0,0.0000
8,1,1,0,0,0.0000
0,3,1,0,0,0.0100
6,1,1,0,0,0.0000
8,0,2,0,1,0.0000
0,2,3,2,2,0.0000
8,2,1,0,0,0.0000
11,1,1,0,0,0.0000
0,1,1,0,0,0.0000
8,3,2,2,0,0.5300
0,1,2,1,0,0.0000
2,1,1,1,1,0.0000
6,2,2,1,0,0.3000
12,1,2,0,0,0.0000
8,1,2,1,0,0.0000
0,0,0,0,0,0.0000
0,3,2,1,0,0.0100
3,0,1,0,0,0.0000
15,2,0,0,0,0.8700
12,1,2,1,0,0.0000
6,1,1,0,0,0.0000
9,0,2,0,0,0.0000
5,0,2,0,1,0.0000
8,1,1,1,1,0.0000
4,3,1,1,0,0.1200
0,2,2,1,1,0.0000
13,1,0,0,0,0.0000
2,2,1,1,0,0.0000
3,3,2,1,0,0.6200
0,2,1,0,0,0.0000
12,1,1,0,0,0.0000
0,1,1,0,0,0.0000
4,2,1,1,1,0.0000
1,1,1,0,0,0.0000
1,1,1,1,0,0.0000
14,1,1,0,0,0.0000
8,1,0,0,0,0.0000
8,2,2,1,0,0.0200
0,3,0,0,0,0.0000
6,0,2,0,0,0.0000
2,2,1,0,0,0.0000
12,0,0,0,0,0.0000
9,3,0,0,0,0.7700
4,0,2,0,0,0.0000
4,2,1,1,1,0.0300
2,2,2,1,0,0.0000
13,0,1,0,0,0.0000
4,2,1,1,0,0.0000
5,2,0,0,0,0.0000
6,1,1,0,1,0.0000
9,0,0,0,0,0.0000
9,2,0,0,0,0.0100
6,1,2,1,0,0.0000
2,1,0,0,0,0.0000
10,1,1,0,0,0.0400
0,1,0,0,0,0.0000
0,0,2,0,1,0.0000
1,1,0,0,0,0.0000
1,1,2,1,0,0.0000
4,2,2,1,0,0.0100
4,2,0,0,0,0.0000
2,1,1,0,0,0.0000
0,2,3,2,1,0.0000
1,1,2,1,0,0.0000
0,3,1,1,0,0.0000
0,2,1,0,0,0.0000
0,1,1,0,0,0.0000
1,0,2,0,1,0.0000
3,2,0,0,0,0.0000
2,0,3,0,0,0.0000
14,1,2,0,0,0.0000
5,1,1,0,1,0.0000
4,1,2,1,0,0.0000
1,1,1,1,0,0.0000
1,0,2,0,0,0.0000
9,1,0,0,0,0.0000
10,3,0,0,0,0.4300
4,1,2,0,0,0.0000
1,1,2,1,0,0.0000
1,3,2,1,0,0.1300
13,1,0,0,0,0.0500
8,0,0,0,0,0.0000
2,2,1,0,0,0.0000
2,1,2,1,0,0.0000
2,0,1,0,0,0.0000
4,1,2,0,1,0.0000
12,2,1,1,1,0.8100
8,3,1,0,0,0.1200
6,1,1,0,0,0.0000
12,0,1,0,1,0.0000
0,3,1,1,0,0.0000
4,0,3,0,1,0.0000
2,1,1,1,0,0.0000
1,1,2,1,0,0.0000
8,0,2,0,0,0.0000
0,2,2,1,1,0.0000
5,3,0,0,0,0.2400
12,0,0,0,0,0.0000
12,0,0,0,0,0.0000
2,0,2,0,0,0.0000
8,1,2,0,0,0.0000
2,0,0,0,0,0.0000
8,0,0,0,0,0.0000
13,1,2,0,0,0.1700
3,3,0,0,0,0.0700
12,3,0,0,0,0.6700
2,2,1,0,1,0.0000
2,1,2,1,0,0.0000
2,0,2,0,2,0.0000
12,2,2,1,0,0.6500
3,1,2,1,1,0.1000
10,1,2,0,0,0.0200
8,2,0,0,0,0.0000
8,1,1,0,0,0.0000
2,1,1,0,0,0.0000
10,0,2,0,0,0.0000
1,1,2,0,1,0.0000
1,1,1,0,0,0.0000
8,1,2,1,0,0.0000
4,1,1,0,0,0.0000
0,1,2,0,1,0.0000
10,2,1,0,0,0.0800
8,1,1,1,0,0.0000
0,3,1,1,0,0.0000
10,3,1,1,0,0.8500
4,0,2,0,1,0.0000
8,3,1,1,0,0.3200
9,1,0,0,0,0.0000
4,3,0,0,0,0.0100
9,1,0,0,0,0.0000
8,3,2,2,0,0.6100
0,2,1,1,0,0.0000
2,0,3,0,1,0.0000
0,1,1,0,0,0.0000
0,1,2,0,0,0.0000
5,1,3,0,0,0.0000
2,1,1,0,0,0.0000
2,0,1,0,0,0.0000
5,2,0,0,0,0.0000
2,2,1,1,0,0.0000
6,2,1,1,0,0.3200
5,1,2,0,0,0.0000
8,3,0,0,0,0.0600
4,1,2,1,0,0.0000
1,1,2,1,0,0.0000
0,2,2,1,0,0.0000
0,1,1,0,1,0.0000
1,1,2,1,0,0.0000
0,2,1,1,0,0.0000
0,1,0,0,0,0.0000
1,1,1,1,0,0.0000
0,0,3,0,1,0.0000
11,1,1,0,0,0.1700
4,2,2,1,0,0.0300
9,1,1,0,1,0.0000
2,1,1,1,0,0.0000
4,1,1,0,0,0.0000
0,0,2,0,0,0.0000
0,1,3,1,1,0.0000
11,2,1,0,0,0.5800
14,2,2,1,0,0.6400
0,2,1,0,0,0.0000
0,0,2,0,1,0.0000
1,1,1,1,1,0.0000
4,1,0,0,0,0.0000
6,1,2,1,0,0.1000
4,0,1,0,0,0.0000
3,2,2,2,1,0.8600
3,2,0,0,0,0.0000
4,1,2,0,1,0.0000
0,1,1,0,0,0.0000
0,1,1,1,0,0.0000
4,0,2,0,0,0.0000
2,2,1,0,1,0.0000
1,1,1,0,0,0.0000
4,0,2,0,0,0.0000
14,2,3,1,0,0.7100
5,2,2,0,0,0.0000
0,1,3,0,1,0.0000
12,2,1,0,0,0.0000
4,2,1,0,1,0.0000
15,3,1,1,0,1.0000
1,1,1,0,0,0.0000
6,1,1,0,0,0.0000
3,2,0,0,0,0.0000
1,1,2,0,0,0.0000
5,1,1,0,0,0.0000
0,2,0,0,0,0.0000
10,0,2,0,0,0.0000
3,1,2,0,0,0.0000
12,1,1,1,1,0.1200
8,3,2,2,0,0.6400
4,0,1,0,0,0.0000
2,0,0,0,0,0.0000
9,2,0,0,0,0.1300
1,1,3,1,1,0.0000
1,1,1,0,1,0.0000
0,1,2,1,0,0.0000
14,1,0,0,0,0.1500
12,2,1,1,0,0.4900
2,0,2,0,1,0.0000
0,3,0,0,0,0.0000
1,2,1,0,0,0.0000
4,1,0,0,0,0.0000
1,1,0,0,0,0.0000
10,2,0,0,0,0.0100
0,0,1,0,0,0.0000
8,3,1,0,0,0.0700
11,1,0,0,0,0.0000
4,0,2,0,0,0.0000
10,2,0,0,0,0.0000
2,2,1,1,0,0.0000
3,2,3,2,0,0.4100
6,2,1,1,0,0.2800
9,0,2,0,1,0.0000
0,2,2,1,0,0.0000
2,1,1,1,0,0.0000
0,2,3,1,0,0.0100
4,0,1,0,0,0.0000
0,1,0,0,0,0.0000
0,2,2,0,1,0.0000
13,0,0,0,0,0.0000
2,0,1,0,0,0.0000
2,1,0,0,0,0.0000
12,3,2,2,0,1.0000
2,3,0,0,0,0.0000
8,1,2,1,0,0.0000
10,1,2,0,0,0.0800
4,4,1,1,0,0.6800
2,1,1,0,0,0.0000
9,2,1,1,0,0.0700
8,1,1,0,0,0.0000
0,1,0,0,0,0.0000
2,2,1,1,0,0.0000
0,2,1,0,0,0.0000
5,3,1,0,0,0.1100
2,1,2,0,0,0.0000
3,2,2,1,0,0.0000
8,0,2,0,0,0.0000
3,0,0,0,0,0.0000
4,2,1,1,1,0.0000
0,3,2,1,0,0.0100
9,1,1,0,0,0.0000
1,1,2,0,1,0.0000
12,3,1,1,0,1.0000
8,1,1,0,0,0.0000
12,0,2,0,1,0.0000
7,1,1,0,1,0.1800
1,2,1,0,0,0.0000
9,1,0,0,0,0.0000
4,2,2,1,0,0.0000
2,3,1,1,0,0.0900
2,0,1,0,1,0.0000
4,1,3,1,0,0.0000
8,2,1,0,1,0.0100
8,1,3,1,1,0.0100
5,0,2,0,1,0.0000
8,0,0,0,0,0.0000
0,1,4,1,0,0.0000
1,1,4,1,1,0.0000
4,2,2,2,1,0.0300
12,1,2,1,0,0.0000
9,0,4,0,1,0.0000
7,0,0,0,0,0.0000
0,1,1,0,0,0.0000
12,1,2,0,1,0.1800
9,0,2,0,0,0.0000
4,2,1,1,0,0.0100
0,0,3,0,2,0.0000
2,2,1,0,0,0.0000
1,1,2,1,1,0.0000
1,1,2,0,1,0.0000
2,0,2,0,0,0.0000
7,0,2,0,0,0.0000
12,2,0,0,0,0.0600
9,1,2,0,0,0.0000
10,2,0,0,0,0.0000
0,1,0,0,0,0.0000
15,1,1,0,0,0.0400
6,0,1,0,0,0.0000
4,3,1,1,0,0.0400
1,3,1,0,0,0.0100
4,2,0,0,0,0.0000
0,2,0,0,0,0.0000
5,2,1,1,0,0.0200
2,2,2,1,0,0.0000
1,2,0,0,0,0.0000
5,2,1,1,0,0.0000
2,1,3,1,1,0.0000
0,0,1,0,1,0.0000
1,2,2,1,0,0.0000
7,2,1,1,0,0.6600
8,1,0,0,0,0.0000
1,2,2,2,1,0.0000
11,1,2,0,1,0.0400
3,2,1,0,0,0.0100
2,1,1,0,0,0.0000
0,3,2,2,2,0.0100
2,2,0,0,0,0.0000
8,1,2,1,0,0.0000
0,2,0,0,0,0.0000
13,2,1,0,0,0.1200
4,2,2,2,0,0.0000
3,1,0,0,0,0.0000
4,1,1,1,0,0.0000
13,0,1,0,0,0.0000
1,1,2,0,1,0.0000
0,3,1,0,0,0.0100
4,3,0,0,0,0.0000
0,2,2,1,1,0.0000
1,3,1,1,0,0.0200
1,2,1,1,1,0.0000
14,1,0,0,0,0.0000
2,2,1,0,0,0.0000
2,2,1,1,0,0.0000
8,1,2,1,0,0.0000
1,0,2,0,0,0.0000
3,3,0,0,0,0.3200
0,2,1,0,0,0.0000
0,2,1,1,1,0.0000
1,1,0,0,0,0.0000
0,2,2,1,0,0.0000
0,0,3,0,0,0.0000
2,1,0,0,0,0.0000
4,1,1,1,1,0.0000
7,2,0,0,0,0.5900
8,1,1,0,0,0.0000
9,1,1,0,0,0.0000
10,0,2,0,1,0.0000
9,1,1,0,0,0.0000
10,1,2,1,0,0.2300
9,2,1,1,0,0.5700
1,1,2,1,0,0.0000
0,1,0,0,0,0.0000
4,1,3,1,0,0.0000
0,2,2,1,0,0.0000
6,1,1,1,0,0.0000
5,2,3,1,0,0.1500
1,0,1,0,0,0.0000
12,0,1,0,0,0.0000
0,2,1,1,0,0.0000
4,2,0,0,0,0.0000
6,1,2,0,0,0.0100
8,0,1,0,0,0.0000
0,1,1,0,1,0.0000
2,1,2,0,1,0.0000
1,0,2,0,0,0.0000
1,2,0,0,0,0.0000
9,3,0,0,0,0.4400
4,0,2,0,1,0.0000
0,0,2,0,0,0.0000
0,2,3,1,1,0.0000
1,2,1,0,0,0.0000
0,1,2,1,1,0.0000
8,1,3,0,2,0.0000
8,1,3,1,0,0.0000
12,0,0,0,0,0.0000
0,4,2,2,0,0.5000
13,1,1,1,0,0.0100
6,0,1,0,0,0.0000
0,2,0,0,0,0.0000
12,1,2,1,1,0.0900
4,0,1,0,0,0.0000
0,1,1,0,0,0.0000
4,0,2,0,0,0.0000
4,1,3,1,0,0.0000
2,1,0,0,0,0.0000
6,1,2,1,1,0.1800
5,2,0,0,0,0.0000
2,0,0,0,0,0.0000
11,1,1,0,0,0.6600
4,2,2,1,0,0.0400
9,1,2,0,0,0.0000
4,1,2,1,0,0.0000
6,2,0,0,0,0.0000
11,1,2,0,0,0.0100
4,2,0,0,0,0.0000
13,0,2,0,1,0.0000
0,1,1,1,1,0.0000
13,0,1,0,0,0.0000
14,0,1,0,0,0.0000
2,1,1,0,0,0.0000
10,2,1,1,0,0.5300
2,1,2,0,1,0.0000
3,1,1,1,0,0.0100
12,3,0,0,0,0.6900
0,1,0,0,0,0.0000
10,2,1,1,0,0.2300
8,1,0,0,0,0.0000
8,1,1,1,1,0.0000
1,1,3,1,0,0.0000
15,0,0,0,0,0.0000
3,1,3,1,0,0.0100
0,2,1,0,0,0.0000
2,2,1,1,0,0.0000
0,1,2,1,0,0.0000
6,2,1,0,1,0.3500
0,3,2,1,0,0.0900
8,0,1,0,1,0.0000
1,0,2,0,0,0.0000
0,0,1,0,0,0.0000
8,1,1,1,0,0.0000
3,0,1,0,1,0.0000
12,1,1,1,1,0.1000
0,1,1,0,1,0.0000
13,2,0,0,0,0.2700
6,2,1,1,0,0.1100
4,2,0,0,0,0.0000
2,2,0,0,0,0.0000
3,2,0,0,0,0.0000
3,2,2,1,0,0.0300
1,1,1,0,0,0.0000
0,3,0,0,0,0.0100
8,2,1,0,0,0.0000
2,0,0,0,0,0.0000
0,0,2,0,1,0.0000
8,1,2,0,0,0.0000
8,2,1,0,0,0.0000
1,2,1,1,1,0.0000
0,0,1,0,1,0.0000
9,1,0,0,0,0.0000
11,1,1,0,0,0.0000
2,3,0,0,0,0.0200
3,3,1,0,0,0.2300
10,0,1,0,1,0.0000
8,1,1,0,0,0.0000
4,1,3,1,1,0.0000
8,2,1,1,0,0.0600
9,2,0,0,0,0.5900
2,2,1,1,0,0.0000
8,2,1,0,0,0.0100
0,3,1,1,0,0.0900
5,0,0,0,0,0.0000
0,1,1,0,0,0.0000
4,0,1,0,0,0.0000
1,1,1,0,0,0.0000
1,2,0,0,0,0.0000
12,1,1,0,0,0.0000
8,2,2,1,0,0.0900
10,2,0,0,0,0.0000
0,1,2,0,2,0.0000
12,2,0,0,0,0.0100
6,2,1,1,0,0.1300
10,0,1,0,0,0.0000
14,1,0,0,0,0.0200
1,1,2,0,0,0.0000
0,3,1,1,0,0.0300
11,0,1,0,0,0.0000
4,1,1,0,0,0.0000
0,2,2,1,0,0.0000
2,1,1,0,0,0.0000
6,2,1,0,0,0.0000
5,0,1,0,0,0.0000
10,1,2,1,0,0.0000
6,0,2,0,1,0.0000
1,1,2,1,0,0.0000
0,2,3,1,0,0.0000
0,0,1,0,0,0.0000
5,3,1,0,0,0.1100
7,1,1,0,0,0.0000
0,4,2,2,0,0.4200
1,1,3,0,1,0.0000
9,0,0,0,0,0.0000
8,1,3,0,1,0.0000
4,1,1,0,0,0.0000
8,2,1,0,0,0.0000
8,0,2,0,1,0.0000
5,1,1,0,0,0.0000
11,0,3,0,0,0.0000
14,1,1,1,1,1.0000
0,0,2,0,0,0.0000
3,1,2,1,0,0.0000
14,3,0,0,0,0.9900
14,2,0,0,0,0.4000
3,1,2,1,1,0.0600
4,1,1,0,0,0.0000
6,2,2,1,0,0.0900
0,0,1,0,0,0.0000
5,0,1,0,1,0.0000
0,3,1,1,0,0.0500
8,2,1,1,0,0.0100
10,0,0,0,0,0.0000
0,1,1,0,0,0.0000
1,1,4,1,0,0.0000
12,0,2,0,1,0.0000
9,0,1,0,1,0.0000
10,3,1,1,0,0.8900
10,2,2,1,0,0.3800
14,0,1,0,0,0.0000
0,0,1,0,1,0.0000
8,1,1,1,0,0.0000
5,2,1,1,0,0.2000
6,1,1,0,0,0.0000
8,1,0,0,0,0.0000
0,2,1,0,0,0.0000
3,0,0,0,0,0.0000
13,0,0,0,0,0.0000
4,0,2,0,0,0.0000
3,1,1,1,0,0.0000
2,1,1,1,0,0.0000
4,1,3,0,0,0.0000
0,0,3,0,2,0.0000
0,3,1,1,0,0.1300
1,2,0,0,0,0.0000
0,2,0,0,0,0.0000
8,0,2,0,0,0.0000
5,1,0,0,0,0.0000
0,1,0,0,0,0.0000
8,3,0,0,0,0.0600
3,1,1,0,0,0.0000
4,0,1,0,0,0.0000
3,1,0,0,0,0.0000
2,2,1,0,0,0.0000
2,0,2,0,0,0.0000
6,1,1,0,0,0.0000
8,2,2,1,0,0.0100
8,2,1,0,0,0.0000
2,1,2,1,1,0.0000
1,1,0,0,0,0.0000
4,2,2,2,1,0.0400
0,2,0,0,0,0.0000
1,0,3,0,0,0.0000
0,2,0,0,0,0.0000
5,0,1,0,0,0.0000
8,3,1,1,1,0.2600
4,0,2,0,0,0.0000
1,1,2,0,0,0.0000
1,1,1,0,1,0.0000
0,0,2,0,0,0.0000
4,1,1,0,0,0.0000
12,2,0,0,0,0.2700
1,0,1,0,1,0.0000
1,1,2,0,0,0.0000
3,1,0,0,0,0.0000
10,1,2,1,0,0.0200
8,1,0,0,0,0.0000
8,1,1,0,1,0.0000
0,2,1,1,0,0.0000
3,1,1,1,0,0.0000
15,0,2,0,1,0.0700
0,1,0,0,0,0.0000
1,2,2,1,1,0.0000
8,1,2,1,0,0.0000
8,2,1,1,0,0.0100
0,3,1,1,0,0.0300
11,2,1,0,1,0.5800
2,2,2,1,0,0.0100
4,1,3,1,1,0.0000
6,2,0,0,0,0.0100
13,0,2,0,0,0.0000
0,1,2,0,0,0.0000
0,2,2,2,0,0.0000
1,1,1,0,1,0.0000
8,0,2,0,1,0.0000
0,1,1,0,0,0.0000
10,0,2,0,0,0.0000
1,3,0,0,0,0.0300
6,2,2,1,0,0.1100
6,4,0,0,0,0.9100
5,0,3,0,0,0.0000
2,0,1,0,0,0.0000
7,0,0,0,0,0.0000
0,1,0,0,0,0.0000
2,2,3,1,0,0.0000
6,2,1,0,0,0.0400
8,0,1,0,0,0.0000
0,3,0,0,0,0.0000
12,0,2,0,0,0.0000
2,2,3,1,1,0.0400
10,0,3,0,0,0.0000
9,1,1,0,0,0.0000
6,1,2,1,1,0.0800
1,1,2,1,0,0.0000
15,1,0,0,0,0.0000
12,0,1,0,0,0.0000
12,1,0,0,0,0.0000
6,2,2,1,1,0.5900
13,0,1,0,0,0.0000
2,2,1,1,0,0.0000
2,1,1,0,1,0.0000
5,1,1,0,0,0.0000
0,1,2,1,1,0.0000
0,3,2,2,1,0.0100
7,0,2,0,0,0.0000
5,2,2,1,0,0.1500
8,0,2,0,0,0.0000
1,1,2,1,1,0.0000
1,3,1,1,0,0.0300
4,2,3,1,0,0.0100
4,1,1,0,0,0.0000
0,0,3,0,0,0.0000
8,1,2,1,0,0.0000
8,2,1,0,1,0.0100
1,3,1,1,0,0.0500
2,2,0,0,0,0.0000
12,2,0,0,0,0.0000
0,2,1,1,0,0.0000
5,3,0,0,0,0.0100
0,1,0,0,0,0.0000
7,2,0,0,0,0.0100
0,2,2,1,0,0.0300
0,3,2,1,1,0.1200
2,0,3,0,1,0.0000
1,3,2,1,0,0.1700
1,1,1,1,0,0.0000
12,2,2,1,1,0.8900
12,1,0,0,0,0.0000
5,1,1,1,0,0.0000
8,0,1,0,0,0.0000
4,3,1,1,0,0.1000
1,2,1,1,0,0.0000
8,1,1,0,0,0.0000
1,0,1,0,0,0.0000
1,1,2,0,0,0.0000
11,2,1,1,0,0.9400
3,1,0,0,0,0.0000
9,0,3,0,0,0.0000
0,1,2,1,0,0.0000
9,0,1,0,0,0.0000
13,1,2,0,0,0.0000
5,1,1,1,0,0.0000
4,1,0,0,0,0.0000
12,0,2,0,1,0.0000
4,0,2,0,0,0.0000
0,1,2,1,1,0.0000
6,1,3,0,1,0.0000
1,2,2,2,0,0.0000
8,0,1,0,0,0.0000
0,1,1,0,1,0.0000
6,0,1,0,0,0.0000
1,1,3,1,1,0.0000
5,2,0,0,0,0.0000
3,1,2,1,0,0.0000
3,2,0,0,0,0.0300
8,0,3,0,1,0.0000
4,0,3,0,0,0.0000
8,2,1,0,0,0.0000
2,1,2,1,0,0.0000
11,0,3,0,1,0.0100
0,1,3,0,1,0.0000
8,2,1,1,0,0.0000
0,1,2,1,0,0.0000
2,1,2,0,0,0.0000
0,3,1,1,0,0.0000
0,1,0,0,0,0.0000
10,1,1,0,0,0.0000
2,1,3,1,1,0.0000
0,1,2,0,1,0.0000
5,0,1,0,0,0.0000
2,1,0,0,0,0.0000
2,2,1,0,1,0.0000
8,0,1,0,1,0.0000
1,1,2,1,1,0.0000
1,2,2,1,0,0.0000
4,0,0,0,0,0.0000
7,0,1,0,0,0.0000
0,0,2,0,2,0.0000
3,1,1,1,1,0.0000
2,2,1,1,0,0.0000
8,1,1,0,0,0.0000
2,2,2,1,0,0.0000
2,0,2,0,0,0.0000
12,0,2,0,1,0.0000
13,1,1,0,0,0.0000
3,2,0,0,0,0.0000
8,2,2,1,0,0.0000
4,2,0,0,0,0.0000
14,0,1,0,1,0.0000
10,1,3,1,0,0.0000
8,3,2,2,1,0.6500
0,2,0,0,0,0.0000
8,2,1,1,0,0.1300
15,2,1,1,0,1.0000
12,1,1,0,0,0.0000
0,0,1,0,1,0.0000
8,1,1,0,0,0.0000
5,0,1,0,1,0.0000
4,0,1,0,1,0.0000
10,1,0,0,0,0.0000
0,1,1,1,0,0.0000
2,0,0,0,0,0.0000
15,1,1,0,1,0.9100
0,1,2,0,1,0.0000
2,2,1,1,0,0.0000
0,0,1,0,1,0.0000
7,2,1,0,0,0.3000
1,0,1,0,1,0.0000
11,1,0,0,0,0.0000
4,1,0,0,0,0.0000
12,0,1,0,0,0.0000
12,2,1,1,0,1.0000
8,2,0,0,0,0.0000
0,2,1,1,0,0.0000
3,1,0,0,0,0.0000
1,2,1,0,0,0.0000
8,2,2,0,0,0.0100
4,2,2,1,1,0.0400
0,2,1,1,0,0.0000
9,2,1,1,0,0.5400
8,2,2,1,1,0.1100
0,1,1,0,0,0.0000
7,1,0,0,0,0.0400
4,2,2,1,0,0.0000
0,2,0,0,0,0.0000
1,0,2,0,1,0.0000
12,1,0,0,0,0.0000
0,1,1,1,0,0.0000
7,1,1,0,0,0.0000
2,1,3,1,0,0.0000
5,1,0,0,0,0.0000
8,2,0,0,0,0.0000
12,3,0,0,0,0.8500
2,1,3,1,0,0.0000
15,0,1,0,0,0.0100
0,2,2,2,0,0.0000
5,0,1,0,0,0.0000
10,2,1,0,1,0.6700
2,1,0,0,0,0.0000
9,1,1,0,0,0.0000
8,2,1,1,0,0.0200
2,1,0,0,0,0.0000
0,1,2,1,0,0.0000
0,1,3,1,1,0.0000
3,2,0,0,0,0.1700
0,2,1,1,0,0.0000
5,1,0,0,0,0.0000
0,2,2,1,0,0.0000
10,1,1,1,1,0.0100
0,1,3,1,0,0.0000
0,3,2,1,0,0.1000
5,1,1,0,0,0.0000
15,2,0,0,0,0.6500
0,2,0,0,0,0.0000
0,1,2,0,2,0.0000
3,1,3,0,0,0.0000
1,1,1,0,0,0.0000
0,2,0,0,0,0.0000
4,2,1,0,1,0.0000
9,0,2,0,1,0.0000
4,2,0,0,0,0.0000
1,0,0,0,0,0.0000
6,2,1,0,0,0.0500
0,1,1,0,0,0.0000
2,3,0,0,0,0.0000
1,1,1,0,0,0.0000
9,1,1,1,0,0.0000
3,1,0,0,0,0.0000
4,2,1,1,1,0.0300
3,2,2,1,0,0.2500
0,2,1,1,0,0.0000
5,2,1,1,0,0.2700
0,2,1,1,1,0.0000
0,1,0,0,0,0.0000
0,1,2,0,0,0.0000
7,0,3,0,1,0.0000
0,0,2,0,1,0.0000
1,2,1,0,0,0.0000
8,3,2,1,0,0.3700
4,3,1,1,0,0.0900
0,1,2,0,1,0.0000
8,1,1,0,0,0.0000
4,1,2,1,1,0.0000
9,1,1,1,0,0.0000
3,1,2,0,0,0.0000
4,1,1,0,0,0.0000
6,2,1,1,0,0.1300
6,2,1,0,0,0.0300
8,2,1,1,0,0.0000
8,1,2,0,0,0.0000
3,0,0,0,0,0.0000
9,1,1,0,0,0.0000
6,0,1,0,0,0.0000
0,1,2,1,0,0.0000
4,2,1,1,0,0.0000
1,1,1,0,0,0.0000
10,2,1,0,0,0.0500
3,1,2,0,1,0.0100
9,1,0,0,0,0.0000
0,2,1,1,0,0.0000
2,0,3,0,2,0.0000
5,0,2,0,1,0.0000
0,1,1,0,0,0.0000
8,0,1,0,0,0.0000
1,0,0,0,0,0.0000
4,0,0,0,0,0.0000
5,0,2,0,0,0.0000
5,0,1,0,0,0.0000
14,2,0,0,0,0.6100
10,1,1,1,0,0.0100
0,2,0,0,0,0.0000
9,1,1,0,0,0.0700
12,0,2,0,1,0.0000
0,2,3,2,1,0.0300
1,0,2,0,1,0.0000
4,1,3,1,2,0.0000
10,3,0,0,0,0.1700
0,0,2,0,1,0.0000
1,1,1,0,0,0.0000
3,1,0,0,0,0.0000
5,2,1,0,0,0.0000
0,1,3,1,1,0.0000
10,0,2,0,0,0.0000
4,2,2,1,0,0.0100
5,2,2,1,0,0.2300
9,0,2,0,1,0.0000
0,0,2,0,0,0.0000
0,2,0,0,0,0.0000
8,2,2,1,0,0.0400
2,1,2,1,0,0.0000
8,1,2,1,0,0.0000
0,2,1,1,1,0.0000
3,2,0,0,0,0.0000
9,0,2,0,0,0.0000
12,1,3,1,0,0.0300
0,2,1,1,0,0.0000
4,2,1,1,0,0.0000
7,3,1,1,0,0.9300
2,0,1,0,1,0.0000
0,0,2,0,1,0.0000
2,1,1,0,0,0.0000
2,1,1,0,0,0.0000
5,0,2,0,0,0.0000
0,2,2,2,0,0.0000
10,0,1,0,1,0.0000
2,0,0,0,0,0.0000
4,2,4,2,0,0.1800
0,1,2,1,0,0.0000
0,1,2,0,0,0.0000
6,2,0,0,0,0.1300
10,2,1,1,0,0.4100
12,2,1,0,0,0.1700
1,0,0,0,0,0.0000
11,1,1,1,0,0.8900
1,1,3,0,0,0.0000
0,2,1,1,0,0.0000
1,1,2,1,0,0.0000
12,1,2,1,0,0.0000
10,1,1,0,0,0.0000
8,1,1,0,0,0.0000
10,0,1,0,0,0.0000
10,1,1,1,0,0.0100
15,3,1,1,0,1.0000
0,2,2,1,1,0.0000
0,0,2,0,1,0.0000
6,2,2,0,0,0.0400
4,2,0,0,0,0.0000
0,2,1,0,0,0.0000
4,1,0,0,0,0.0000
9,2,1,1,0,0.5200
2,2,1,1,1,0.0000
11,1,1,0,1,0.7700
1,0,2,0,1,0.0000
0,1,1,0,0,0.0000
0,1,2,0,0,0.0000
11,0,1,0,0,0.0000
1,1,3,0,0,0.0000
12,1,1,0,0,0.0000
0,2,0,0,0,0.0000
0,1,2,0,1,0.0000
9,0,1,0,0,0.0000
0,1,1,1,1,0.0000
10,1,1,1,0,0.0100
4,1,2,0,1,0.0000
8,1,1,0,0,0.0000
12,0,1,0,0,0.0000
4,0,1,0,0,0.0000
10,1,2,1,1,0.2100
3,1,1,1,0,0.0000
8,2,0,0,0,0.0000
1,3,0,0,0,0.0200
11,2,1,1,0,0.9900
10,2,0,0,0,0.2200
9,0,2,0,2,0.0000
6,0,3,0,0,0.0000
1,0,1,0,0,0.0000
1,1,2,0,0,0.0000
12,2,2,1,0,0.2900
9,1,0,0,0,0.0000
2,0,0,0,0,0.0000
4,3,0,0,0,0.0200
8,2,0,0,0,0.0000
12,1,2,1,0,0.4500
7,2,1,1,0,0.1800
10,2,1,0,0,0.1200
10,1,2,1,0,0.0000
5,1,1,0,1,0.0000
12,0,0,0,0,0.0000
4,0,1,0,0,0.0000
10,3,1,1,0,0.8700
4,1,1,0,1,0.0000
10,0,2,0,0,0.0000
2,2,3,2,0,0.0100
15,1,0,0,0,0.0000
4,2,1,1,0,0.0000
3,1,1,0,0,0.0000
0,2,2,2,0,0.0000
0,1,1,0,0,0.0000
10,1,2,1,0,0.0000
2,1,1,0,0,0.0000
13,0,3,0,0,0.0000
4,1,0,0,0,0.0000
5,1,1,1,0,0.0000
3,0,1,0,1,0.0000
8,2,1,1,0,0.0000
0,2,2,1,0,0.0000
8,1,3,1,0,0.0000
8,1,0,0,0,0.0000
9,1,1,0,0,0.0000
8,2,0,0,0,0.0000
2,1,1,1,1,0.0000
3,1,1,0,0,0.0000
5,2,2,0,0,0.0300
4,1,1,1,0,0.0000
0,2,1,1,1,0.0000
